Log,LoggingLevel,Method
"recoverLease:  <*> , src= src  from client  <*> ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void recoverLeaseInternal(org.apache.hadoop.hdfs.server.namenode.INodeFile,java.lang.String,java.lang.String,java.lang.String,boolean)>"
"startFile: recover  <*> , src= src  client  <*> ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void recoverLeaseInternal(org.apache.hadoop.hdfs.server.namenode.INodeFile,java.lang.String,java.lang.String,java.lang.String,boolean)>"
"persistNewBlock:  path  with new block  <*> , current total block count is  <*> ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void persistNewBlock(java.lang.String,org.apache.hadoop.hdfs.server.namenode.INodeFile)>"
persistBlocks:  path  with  <*>  blocks is persisted to  the file system ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void persistBlocks(java.lang.String,org.apache.hadoop.hdfs.server.namenode.INodeFile,boolean)>"
"Need to save fs image?  <*>#_  (staleImage= <*> , haEnabled= <*> , isRollingUpgrade= <*> ) ",info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void loadFSImage(org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>
STATE* Safe mode is already OFF,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void leaveSafeMode()>
initializing replication queues,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void initializeReplQueues()>
BLOCK* fsync:  src  for  clientName ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void fsync(java.lang.String,long,java.lang.String,long)>"
<*> ,logFinalizeRollingUpgrade,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void finalizeRollingUpgrade()>
STATE* Safe mode is ON <*> ,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void enterSafeMode(boolean)>
End checkpoint for  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void endCheckpoint(org.apache.hadoop.hdfs.server.protocol.NamenodeRegistration,org.apache.hadoop.hdfs.server.namenode.CheckpointSignature)>"
Logj is required to enable async auditlog,warn,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void enableAsyncAuditLog()>
DIR* NameSystem.createSymlink: target= target  link= linkArg ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void createSymlinkInt(java.lang.String,java.lang.String,org.apache.hadoop.fs.permission.PermissionStatus,boolean,boolean)>"
DIR* NameSystem.concat:  <*>  to  target ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void concatInternal(org.apache.hadoop.hdfs.server.namenode.FSPermissionChecker,java.lang.String,java.lang.String[],boolean)>"
concat  <*>  to  target ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void concat(java.lang.String,java.lang.String[])>"
Unexpected exception while updating disk space.,warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitOrCompleteLastBlock(org.apache.hadoop.hdfs.server.namenode.INodeFile,org.apache.hadoop.hdfs.protocol.Block)>"
Block (= lastblock ) not found ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
Unexpected block (= lastblock ) since the file (= <*> ) is not under construction ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
DatanodeDescriptor (= <*> ) not found ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
"commitBlockSynchronization(lastblock= lastblock , newgenerationstamp= newgenerationstamp , newlength= newlength , newtargets= <*> , closeFile= closeFile , deleteBlock= deleteblock ) ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
"commitBlockSynchronization(newblock= lastblock , file= src , newgenerationstamp= newgenerationstamp , newlength= newlength , newtargets= <*> ) successful ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
commitBlockSynchronization( lastblock ) successful ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
closeFile:  path  with  <*>  blocks is persisted to the file system ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void closeFile(java.lang.String,org.apache.hadoop.hdfs.server.namenode.INodeFile)>"
Only one image storage directory (dfs.namenode.name.dir) configured. Beware of data loss due to lack of redundant storage directories!,warn,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void checkConfiguration(org.apache.hadoop.conf.Configuration)>
Only one namespace edits storage directory (dfs.namenode.edits.dir) configured. Beware of data loss due to lack of redundant storage directories!,warn,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void checkConfiguration(org.apache.hadoop.conf.Configuration)>
<*>  initialization failed. ,error,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
<*>  initialization failed. ,error,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
No KeyProvider found.,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
Found KeyProvider:  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
Enabling async auditlog,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
fsLock is fair: <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
fsOwner             =  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
supergroup          =  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
isPermissionEnabled =  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
Determined nameservice ID:  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
HA Enabled:  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
Append Enabled:  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
Configured NNs:\n <*> ,warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
trying to get DT with no secret manager running,warn,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.security.token.Token getDelegationToken(org.apache.hadoop.io.Text)>
Retry cache on namenode is  <*> ,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.ipc.RetryCache initRetryCache(org.apache.hadoop.conf.Configuration)>
Retry cache will use  <*>  of total heap and retry cache entry expiry time is  <*>  millis ,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.ipc.RetryCache initRetryCache(org.apache.hadoop.conf.Configuration)>
Start checkpoint for  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.protocol.NamenodeCommand startCheckpoint(org.apache.hadoop.hdfs.server.protocol.NamenodeRegistration,org.apache.hadoop.hdfs.server.protocol.NamenodeRegistration)>"
addSymlink:  path  is added ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.namenode.INodeSymlink addSymlink(java.lang.String,java.lang.String,org.apache.hadoop.fs.permission.PermissionStatus,boolean,boolean)>"
addSymlink: failed to add  path ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.namenode.INodeSymlink addSymlink(java.lang.String,java.lang.String,org.apache.hadoop.fs.permission.PermissionStatus,boolean,boolean)>"
DIR* NameSystem.startFile: added  src  inode  <*>   holder ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.namenode.INode$BlocksMapUpdateInfo startFileInternal(org.apache.hadoop.hdfs.server.namenode.FSPermissionChecker,java.lang.String,org.apache.hadoop.fs.permission.PermissionStatus,java.lang.String,java.lang.String,boolean,boolean,boolean,short,long,boolean,org.apache.hadoop.crypto.CipherSuite,org.apache.hadoop.crypto.CryptoProtocolVersion,org.apache.hadoop.crypto.key.KeyProviderCryptoExtension$EncryptedKeyVersion,boolean)>"
DIR* NameSystem.startFile:  src   <*> ,warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.namenode.INode$BlocksMapUpdateInfo startFileInternal(org.apache.hadoop.hdfs.server.namenode.FSPermissionChecker,java.lang.String,org.apache.hadoop.fs.permission.PermissionStatus,java.lang.String,java.lang.String,boolean,boolean,boolean,short,long,boolean,org.apache.hadoop.crypto.CipherSuite,org.apache.hadoop.crypto.CryptoProtocolVersion,org.apache.hadoop.crypto.key.KeyProviderCryptoExtension$EncryptedKeyVersion,boolean)>"
BLOCK* NameSystem.allocateBlock: handling block allocation writing to a file with a complete previous block: src= src  lastBlock= <*> ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.namenode.FSNamesystem$FileState analyzeFileState(java.lang.String,long,java.lang.String,org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.hdfs.protocol.LocatedBlock[])>"
BLOCK* allocateBlock: caught retry for allocation of a new block in  src . Returning previously allocated block  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.namenode.FSNamesystem$FileState analyzeFileState(java.lang.String,long,java.lang.String,org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.hdfs.protocol.LocatedBlock[])>"
Finished loading FSImage in  ioe  msecs ,info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.namenode.FSNamesystem loadFromDisk(org.apache.hadoop.conf.Configuration)>
Encountered exception loading fsimage,warn,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.namenode.FSNamesystem loadFromDisk(org.apache.hadoop.conf.Configuration)>
BLOCK* allocateBlock:  src .  <*>   <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.server.blockmanagement.BlockInfo saveAllocatedBlock(java.lang.String,org.apache.hadoop.hdfs.server.namenode.INodesInPath,org.apache.hadoop.hdfs.protocol.Block,org.apache.hadoop.hdfs.server.blockmanagement.DatanodeStorageInfo[])>"
Encountered exception setting Rollback Image,warn,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.RollingUpgradeInfo$Bean getRollingUpgradeStatus()>
BLOCK* NameSystem.getAdditionalBlock:  src  inodeId  fileId  for  clientName ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.LocatedBlock getAdditionalBlock(java.lang.String,long,java.lang.String,org.apache.hadoop.hdfs.protocol.ExtendedBlock,java.util.Set,java.util.List)>"
DIR* NameSystem.append:  <*> ,warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.LocatedBlock appendFileInternal(org.apache.hadoop.hdfs.server.namenode.FSPermissionChecker,java.lang.String,java.lang.String,java.lang.String,boolean)>"
"DIR* NameSystem.appendFile: src= srcArg , holder= holder , clientMachine= clientMachine ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.LocatedBlock appendFileInt(java.lang.String,java.lang.String,java.lang.String,boolean)>"
DIR* NameSystem.appendFile: file  <*>  for  holder  at  clientMachine  block  <*>  block size  <*> ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.LocatedBlock appendFileInt(java.lang.String,java.lang.String,java.lang.String,boolean)>"
Ignoring unknown CryptoProtocolVersion provided by client:  <*> ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.crypto.CryptoProtocolVersion chooseProtocolVersion(org.apache.hadoop.hdfs.protocol.EncryptionZone,org.apache.hadoop.crypto.CryptoProtocolVersion[])>"
Edits URI  dir  listed multiple times in  dfs.namenode.shared.edits.dir . Ignoring duplicates. ,warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: java.util.List getNamespaceEditsDirs(org.apache.hadoop.conf.Configuration,boolean)>"
Edits URI  i$  listed multiple times in  dfs.namenode.shared.edits.dir  and  dfs.namenode.edits.dir . Ignoring duplicates. ,warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: java.util.List getNamespaceEditsDirs(org.apache.hadoop.conf.Configuration,boolean)>"
there are no corrupt file blocks.,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: java.util.Collection listCorruptFileBlocks(java.lang.String,java.lang.String[])>"
list corrupt file blocks returned:  count ,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: java.util.Collection listCorruptFileBlocks(java.lang.String,java.lang.String[])>"
!!! WARNING !!!\n\tThe NameNode currently runs without persistent storage.\n\tAny changes to the file system meta-data may be lost.\n\tRecommended actions:\n\t\t- shutdown and restart NameNode with configured \ propertyName \ in hdfs-site.xml; \n\t\t- use Backup Node as a persistent and up-to-date storage  of the file system meta-data. ,warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: java.util.Collection getStorageDirs(org.apache.hadoop.conf.Configuration,java.lang.String)>"
Get corrupt file blocks returned error:  <*> ,warn,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: java.lang.String getCorruptFiles()>
Unexpected safe mode action,error,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: boolean setSafeMode(org.apache.hadoop.hdfs.protocol.HdfsConstants$SafeModeAction)>
DIR* NameSystem.renameTo:  srcArg  to  dstArg ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: boolean renameToInt(java.lang.String,java.lang.String,boolean)>"
mkdirs: created directory  <*> ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: boolean mkdirsRecursively(java.lang.String,org.apache.hadoop.fs.permission.PermissionStatus,boolean,long)>"
DIR* NameSystem.mkdirs:  srcArg ,debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: boolean mkdirsInt(java.lang.String,org.apache.hadoop.fs.permission.PermissionStatus,boolean)>"
