Log,LoggingLevel,Method
"target,  was configured, as well as the deprecated alias(es) , <*>, .  Using the value of , target, ",error,"<org.apache.kafka.common.utils.ConfigUtils: void lambda$translateDeprecatedConfigs$4(java.util.Map,java.util.Map,java.lang.String,java.util.List)>"
"The configuration keys , <*>,  are deprecated and may be removed in the future.  Additionally, this configuration is ambigous because these configuration keys are all aliases for , target, .  Please update your configuration to have only , target,  set., ",error,"<org.apache.kafka.common.utils.ConfigUtils: void lambda$translateDeprecatedConfigs$4(java.util.Map,java.util.Map,java.lang.String,java.util.List)>"
"Configuration key , <*>,  is deprecated and may be removed in the future.  Please update your configuration to use , target,  instead., ",warn,"<org.apache.kafka.common.utils.ConfigUtils: void lambda$translateDeprecatedConfigs$4(java.util.Map,java.util.Map,java.lang.String,java.util.List)>"
Unexpected error during I/O,error,"<org.apache.kafka.clients.NetworkClient: java.util.List poll(long,long)>"
Uncaught exception in thread \'{}\':,error,"<org.apache.kafka.common.utils.KafkaThread: void lambda$configureThread$0(java.lang.String,java.lang.Thread,java.lang.Throwable)>"
Subscribed to topic(s): {},info,"<org.apache.kafka.clients.consumer.KafkaConsumer: void subscribe(java.util.Collection,org.apache.kafka.clients.consumer.ConsumerRebalanceListener)>"
Attempting to close NetworkClient that has already been closed.,warn,<org.apache.kafka.clients.NetworkClient: void close()>
"Error executing interceptor onSend callback for topic: {}, partition: {}",warn,<org.apache.kafka.clients.producer.internals.ProducerInterceptors: org.apache.kafka.clients.producer.ProducerRecord onSend(org.apache.kafka.clients.producer.ProducerRecord)>
Error executing interceptor onSend callback,warn,<org.apache.kafka.clients.producer.internals.ProducerInterceptors: org.apache.kafka.clients.producer.ProducerRecord onSend(org.apache.kafka.clients.producer.ProducerRecord)>
non-nullable field logDir was serialized as null,<init>,"<org.apache.kafka.common.message.DescribeLogDirsResponseData$DescribeLogDirsResult: void read(org.apache.kafka.common.protocol.Readable,short)>"
Member {} sending LeaveGroup request to coordinator {} due to {},info,<org.apache.kafka.clients.consumer.internals.AbstractCoordinator: org.apache.kafka.clients.consumer.internals.RequestFuture maybeLeaveGroup(java.lang.String)>
Failed to send SSL Close message,debug,<org.apache.kafka.common.network.SslTransportLayer: void close()>
"connections.max.idle.ms, ",<init>,"<org.apache.kafka.clients.admin.KafkaAdminClient: org.apache.kafka.clients.admin.KafkaAdminClient createInternal(org.apache.kafka.clients.admin.AdminClientConfig,org.apache.kafka.clients.admin.KafkaAdminClient$TimeoutProcessorFactory,org.apache.kafka.clients.HostResolver)>"
Principal={}: It is not a Kerberos ticket,debug,<org.apache.kafka.common.security.kerberos.KerberosLogin: javax.security.auth.login.LoginContext login()>
Principal={}: It is a Kerberos ticket,debug,<org.apache.kafka.common.security.kerberos.KerberosLogin: javax.security.auth.login.LoginContext login()>
Set SASL client state to {},debug,<org.apache.kafka.common.security.authenticator.SaslClientAuthenticator: void setSaslState(org.apache.kafka.common.security.authenticator.SaslClientAuthenticator$SaslState)>
"Performing constrained assign with partitionsPerTopic: {}, consumerToOwnedPartitions: {}.",debug,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: java.util.Map constrainedAssign(java.util.Map,java.util.Map,java.util.Set)>"
"Found partition {} still claimed as owned by consumer {}, despite being claimed by multiple consumers already in the same generation. Removing it from the ownedPartitions",error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: java.util.Map constrainedAssign(java.util.Map,java.util.Map,java.util.Set)>"
"After reassigning previously owned partitions, unfilled members: {}, unassigned partitions: {}, current assignment: {}",debug,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: java.util.Map constrainedAssign(java.util.Map,java.util.Map,java.util.Set)>"
No more unfilled consumers to be assigned. The remaining unassigned partitions are: {},error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: java.util.Map constrainedAssign(java.util.Map,java.util.Map,java.util.Set)>"
"Filled the last member up to maxQuota but still had partitions remaining to assign, will continue but this indicates a bug in the assignment.",error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: java.util.Map constrainedAssign(java.util.Map,java.util.Map,java.util.Set)>"
"Current number of members with more than the minQuota partitions: {}, is less than the expected number of members with more than the minQuota partitions: {}, and no more partitions to be assigned to the remaining unfilled consumers: {}",error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: java.util.Map constrainedAssign(java.util.Map,java.util.Map,java.util.Set)>"
"Consumer: {} should have {} partitions, but got {} partitions, and no more partitions to be assigned. The remaining unfilled consumers are: {}",error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: java.util.Map constrainedAssign(java.util.Map,java.util.Map,java.util.Set)>"
"skip over this unfilled member: {} because we\'ve reached the expected number of members with more than the minQuota partitions, and this member already have minQuota partitions",trace,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: java.util.Map constrainedAssign(java.util.Map,java.util.Map,java.util.Set)>"
Final assignment of partitions to consumers: \n{},info,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: java.util.Map constrainedAssign(java.util.Map,java.util.Map,java.util.Set)>"
Connection to node {} ({}) failed authentication due to: {},error,"<org.apache.kafka.clients.NetworkClient: void processDisconnection(java.util.List,java.lang.String,long,org.apache.kafka.common.network.ChannelState)>"
"Connection to node {} ({}) terminated during authentication. This may happen due to any of the following reasons: () Authentication failed due to invalid credentials with brokers older than .., () Firewall blocking Kafka TLS traffic (eg it may only allow HTTPS traffic), () Transient network issue.",warn,"<org.apache.kafka.clients.NetworkClient: void processDisconnection(java.util.List,java.lang.String,long,org.apache.kafka.common.network.ChannelState)>"
Connection to node {} ({}) could not be established. Broker may not be available.,warn,"<org.apache.kafka.clients.NetworkClient: void processDisconnection(java.util.List,java.lang.String,long,org.apache.kafka.common.network.ChannelState)>"
Failing OffsetCommit request since the consumer is not part of an active group,info,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: org.apache.kafka.clients.consumer.internals.RequestFuture sendOffsetCommitRequest(java.util.Map)>
Sending OffsetCommit request with {} to coordinator {},trace,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: org.apache.kafka.clients.consumer.internals.RequestFuture sendOffsetCommitRequest(java.util.Map)>
Could not cast response body,error,"<org.apache.kafka.clients.consumer.internals.AsyncClient$1: void onSuccess(org.apache.kafka.clients.ClientResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Received {} {} from broker {},trace,"<org.apache.kafka.clients.consumer.internals.AsyncClient$1: void onSuccess(org.apache.kafka.clients.ClientResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
OAuth JWKS refresh is already in progress; ignoring concurrent refresh,debug,<org.apache.kafka.common.security.oauthbearer.secured.RefreshingHttpsJwks: void refresh()>
OAuth JWKS refresh of {} starting,info,<org.apache.kafka.common.security.oauthbearer.secured.RefreshingHttpsJwks: void refresh()>
OAuth JWKS refresh of {} complete,info,<org.apache.kafka.common.security.oauthbearer.secured.RefreshingHttpsJwks: void refresh()>
OAuth JWKS refresh of {} encountered an error; not updating local JWKS cache,warn,<org.apache.kafka.common.security.oauthbearer.secured.RefreshingHttpsJwks: void refresh()>
Principal={}: Error while waiting for Login thread to shutdown.,warn,<org.apache.kafka.common.security.kerberos.KerberosLogin: void close()>
Received {} response from node {} for request with header {}: {},debug,"<org.apache.kafka.clients.NetworkClient: void handleCompletedReceives(java.util.List,long)>"
Expected more than one potential consumer for partition \'{}\',error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: boolean performReassignments(java.util.List,java.util.Map,java.util.Map,java.util.TreeSet,java.util.Map,java.util.Map,java.util.Map,java.util.Map,int)>"
Expected partition \'{}\' to be assigned to a consumer,error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: boolean performReassignments(java.util.List,java.util.Map,java.util.Map,java.util.TreeSet,java.util.Map,java.util.Map,java.util.Map,java.util.Map,int)>"
Hostname for node {} changed from {} to {}.,info,"<org.apache.kafka.clients.ClusterConnectionStates: void connecting(java.lang.String,long,java.lang.String)>"
Overriding the default value for {} ({}) with the explicitly configured request timeout {},warn,<org.apache.kafka.clients.admin.KafkaAdminClient: int configureDefaultApiTimeoutMs(org.apache.kafka.clients.admin.AdminClientConfig)>
Aborting batch for partition {},trace,<org.apache.kafka.clients.producer.internals.ProducerBatch: void abort(java.lang.RuntimeException)>
Immediately connected to node {},debug,"<org.apache.kafka.common.network.Selector: void connect(java.lang.String,java.net.InetSocketAddress,int,int)>"
Not leader error in `DescribeProducers` response for partition {} for brokerId {} set in options,error,"<org.apache.kafka.clients.admin.internals.DescribeProducersHandler: void handlePartitionError(org.apache.kafka.common.TopicPartition,org.apache.kafka.common.requests.ApiError,java.util.Map,java.util.List)>"
Not leader error in `DescribeProducers` response for partition {}. Will retry later.,debug,"<org.apache.kafka.clients.admin.internals.DescribeProducersHandler: void handlePartitionError(org.apache.kafka.common.TopicPartition,org.apache.kafka.common.requests.ApiError,java.util.Map,java.util.List)>"
Unknown topic/partition error in `DescribeProducers` response for partition {}. Will retry later.,debug,"<org.apache.kafka.clients.admin.internals.DescribeProducersHandler: void handlePartitionError(org.apache.kafka.common.TopicPartition,org.apache.kafka.common.requests.ApiError,java.util.Map,java.util.List)>"
Invalid topic in `DescribeProducers` response for partition {},error,"<org.apache.kafka.clients.admin.internals.DescribeProducersHandler: void handlePartitionError(org.apache.kafka.common.TopicPartition,org.apache.kafka.common.requests.ApiError,java.util.Map,java.util.List)>"
Authorization failed in `DescribeProducers` response for partition {},error,"<org.apache.kafka.clients.admin.internals.DescribeProducersHandler: void handlePartitionError(org.apache.kafka.common.TopicPartition,org.apache.kafka.common.requests.ApiError,java.util.Map,java.util.List)>"
Unexpected error in `DescribeProducers` response for partition {},error,"<org.apache.kafka.clients.admin.internals.DescribeProducersHandler: void handlePartitionError(org.apache.kafka.common.TopicPartition,org.apache.kafka.common.requests.ApiError,java.util.Map,java.util.List)>"
`DeleteConsumerGroups` request for group id {} failed due to error {},debug,"<org.apache.kafka.clients.admin.internals.DeleteConsumerGroupsHandler: void handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set)>"
`DeleteConsumerGroups` request for group id {} failed because the coordinator is still in the process of loading state. Will retry,debug,"<org.apache.kafka.clients.admin.internals.DeleteConsumerGroupsHandler: void handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set)>"
`DeleteConsumerGroups` request for group id {} returned error {}. Will attempt to find the coordinator again and retry,debug,"<org.apache.kafka.clients.admin.internals.DeleteConsumerGroupsHandler: void handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set)>"
`DeleteConsumerGroups` request for group id {} failed due to unexpected error {},error,"<org.apache.kafka.clients.admin.internals.DeleteConsumerGroupsHandler: void handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.Set)>"
The consumer {} is assigned more partitions than the maximum possible.,error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: boolean canParticipateInReassignment(java.lang.String,java.util.Map,java.util.Map,java.util.Map,java.util.Map,int)>"
