Log,LoggingLevel,Method
"replaying edit log: , op, ",trace,"<org.apache.hadoop.hdfs.server.namenode.FSEditLogLoader: long applyEditLogOp(org.apache.hadoop.hdfs.server.namenode.FSEditLogOp,org.apache.hadoop.hdfs.server.namenode.FSDirectory,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption,int,long)>"
"<*>, : , <*>,  numblocks : , <*>,  clientHolder , <*>,  clientMachine , <*>, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSEditLogLoader: long applyEditLogOp(org.apache.hadoop.hdfs.server.namenode.FSEditLogOp,org.apache.hadoop.hdfs.server.namenode.FSDirectory,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption,int,long)>"
Reopening an already-closed file for append,debug,"<org.apache.hadoop.hdfs.server.namenode.FSEditLogLoader: long applyEditLogOp(org.apache.hadoop.hdfs.server.namenode.FSEditLogOp,org.apache.hadoop.hdfs.server.namenode.FSDirectory,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption,int,long)>"
"<*>, : , <*>,  numblocks : , <*>,  clientHolder , <*>,  clientMachine , <*>, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSEditLogLoader: long applyEditLogOp(org.apache.hadoop.hdfs.server.namenode.FSEditLogOp,org.apache.hadoop.hdfs.server.namenode.FSDirectory,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption,int,long)>"
"<*>, : , <*>,  numblocks : , <*>, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSEditLogLoader: long applyEditLogOp(org.apache.hadoop.hdfs.server.namenode.FSEditLogOp,org.apache.hadoop.hdfs.server.namenode.FSDirectory,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption,int,long)>"
"<*>, : , <*>,  new block id : , <*>, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSEditLogLoader: long applyEditLogOp(org.apache.hadoop.hdfs.server.namenode.FSEditLogOp,org.apache.hadoop.hdfs.server.namenode.FSDirectory,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption,int,long)>"
"Found corruption while reading , file, . Error repairing corrupt blocks. Bad blocks remain., ",info,"<org.apache.hadoop.hdfs.DFSClient: void reportChecksumFailure(java.lang.String,org.apache.hadoop.hdfs.protocol.LocatedBlock[])>"
error closing blockReader,error,<org.apache.hadoop.hdfs.DFSInputStream: void closeCurrentBlockReader()>
"Inconsistent number of corrupt replicas for , blk,  blockMap has , <*>,  but corrupt replicas map has , <*>, ",warn,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: org.apache.hadoop.hdfs.protocol.LocatedBlock createLocatedBlock(org.apache.hadoop.hdfs.server.blockmanagement.BlockInfo,long)>"
No header found in log,<init>,<org.apache.hadoop.hdfs.server.namenode.EditLogFileInputStream: void init(boolean)>
EOF while reading layout flags from log,<init>,<org.apache.hadoop.hdfs.server.namenode.EditLogFileInputStream: void init(boolean)>
Could not find ip address of \default\ inteface.,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: java.lang.String newBlockPoolID()>
"Analyzing storage directories for bpid , <*>, ",info,"<org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage: void recoverTransitionRead(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo,java.util.Collection,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
"snapRoot, snapName",logRpcIds,"<org.apache.hadoop.hdfs.server.namenode.FSEditLog: void logCreateSnapshot(java.lang.String,java.lang.String,boolean)>"
"snapRoot, snapName",logEdit,"<org.apache.hadoop.hdfs.server.namenode.FSEditLog: void logCreateSnapshot(java.lang.String,java.lang.String,boolean)>"
Triggering a rollback fsimage for rolling upgrade.,info,<org.apache.hadoop.hdfs.server.namenode.ha.StandbyCheckpointer$CheckpointerThread: void doWork()>
"Triggering checkpoint because there have been , <*>,  txns since the last checkpoint, which , exceeds the configured threshold , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.ha.StandbyCheckpointer$CheckpointerThread: void doWork()>
"Triggering checkpoint because it has been , <*>,  seconds since the last checkpoint, which , exceeds the configured interval , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.ha.StandbyCheckpointer$CheckpointerThread: void doWork()>
But skipping this checkpoint since we are about to failover!,info,<org.apache.hadoop.hdfs.server.namenode.ha.StandbyCheckpointer$CheckpointerThread: void doWork()>
"Checkpoint was cancelled: , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.ha.StandbyCheckpointer$CheckpointerThread: void doWork()>
Interrupted during checkpointing,info,<org.apache.hadoop.hdfs.server.namenode.ha.StandbyCheckpointer$CheckpointerThread: void doWork()>
Exception in doCheckpoint,error,<org.apache.hadoop.hdfs.server.namenode.ha.StandbyCheckpointer$CheckpointerThread: void doWork()>
"Processing previouly queued message , rbi, ",debug,<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: void processQueuedMessages(java.lang.Iterable)>
Encountered exception during format: ,warn,"<org.apache.hadoop.hdfs.server.namenode.NameNode: boolean format(org.apache.hadoop.conf.Configuration,boolean,boolean)>"
"Upgrading to sequential block IDs. Generation stamp for new blocks set to , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.FSImageFormat$Loader: void load(java.io.File)>
"load last allocated InodeId from fsimage:, <*>, ",debug,<org.apache.hadoop.hdfs.server.namenode.FSImageFormat$Loader: void load(java.io.File)>
Old layout version doesn\'t have inode id. Will assign new id for each inode.,debug,<org.apache.hadoop.hdfs.server.namenode.FSImageFormat$Loader: void load(java.io.File)>
"Loading image file , curFile,  using , stampAtIdSwitch_, ",info,<org.apache.hadoop.hdfs.server.namenode.FSImageFormat$Loader: void load(java.io.File)>
"Number of files = , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.FSImageFormat$Loader: void load(java.io.File)>
"Image file , curFile,  of size , <*>,  bytes loaded in , <*>,  seconds., ",info,<org.apache.hadoop.hdfs.server.namenode.FSImageFormat$Loader: void load(java.io.File)>
"Failed to delete replica , <*>, : ReplicaInfo not found., ",info,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl: void invalidate(java.lang.String,org.apache.hadoop.hdfs.protocol.Block[])>"
"Received non-NN/SNN/administrator request for image or edits from , <*>,  at , <*>, ",warn,"<org.apache.hadoop.hdfs.server.namenode.ImageServlet: void validateRequest(javax.servlet.ServletContext,org.apache.hadoop.conf.Configuration,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.apache.hadoop.hdfs.server.namenode.FSImage,java.lang.String)>"
"Received an invalid request file transfer request from a secondary with storage info , theirStorageInfoString, ",warn,"<org.apache.hadoop.hdfs.server.namenode.ImageServlet: void validateRequest(javax.servlet.ServletContext,org.apache.hadoop.conf.Configuration,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.apache.hadoop.hdfs.server.namenode.FSImage,java.lang.String)>"
No edits directories configured!,error,<org.apache.hadoop.hdfs.server.namenode.FSEditLog: void initJournals(java.util.List)>
"namenodes  = , namenodes, ",info,"<org.apache.hadoop.hdfs.server.balancer.Balancer: int run(java.util.Collection,org.apache.hadoop.hdfs.server.balancer.Balancer$Parameters,org.apache.hadoop.conf.Configuration)>"
"parameters = , p, ",info,"<org.apache.hadoop.hdfs.server.balancer.Balancer: int run(java.util.Collection,org.apache.hadoop.hdfs.server.balancer.Balancer$Parameters,org.apache.hadoop.conf.Configuration)>"
"this, : cache cleaner running at , <*>, ",debug,<org.apache.hadoop.hdfs.shortcircuit.ShortCircuitCache$CacheCleaner: void run()>
"CacheCleaner: purging , replica, : , <*>, ",trace,<org.apache.hadoop.hdfs.shortcircuit.ShortCircuitCache$CacheCleaner: void run()>
"this, : finishing cache cleaner run started at , <*>, .  Demoted , <*>,  mmapped replicas; , purged , numPurged_,  replicas., ",debug,<org.apache.hadoop.hdfs.shortcircuit.ShortCircuitCache$CacheCleaner: void run()>
Updating block keys,info,<org.apache.hadoop.hdfs.security.token.block.BlockTokenSecretManager: boolean updateKeys()>
Expected edit log to be open for read,<init>,"<org.apache.hadoop.hdfs.server.namenode.ha.BootstrapStandby: int downloadImage(org.apache.hadoop.hdfs.server.namenode.NNStorage,org.apache.hadoop.hdfs.server.protocol.NamenodeProtocol)>"
"removing shm , shm, ",debug,<org.apache.hadoop.hdfs.server.datanode.ShortCircuitRegistry: void removeShm(org.apache.hadoop.hdfs.shortcircuit.ShortCircuitShm)>
,setTransactionId,<org.apache.hadoop.hdfs.server.namenode.FSEditLogOp$Reader: org.apache.hadoop.hdfs.server.namenode.FSEditLogOp decodeOp()>
"Checking block access token for block \', <*>, \' with mode \', mode, \', ",debug,"<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void checkAccess(java.io.OutputStream,boolean,org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.datatransfer.Op,org.apache.hadoop.hdfs.security.token.block.BlockTokenSecretManager$AccessMode)>"
"Block token verification failed: op=, op, , remoteAddress=, <*>, , message=, <*>, ",warn,"<org.apache.hadoop.hdfs.server.datanode.DataXceiver: void checkAccess(java.io.OutputStream,boolean,org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.datatransfer.Op,org.apache.hadoop.hdfs.security.token.block.BlockTokenSecretManager$AccessMode)>"
Cluster console encounters a not handled situtation.,warn,<org.apache.hadoop.hdfs.server.namenode.ClusterJspHelper: void getDecommissionNodeClusterState(java.util.Map)>
"Overwriting existing file , f,  with file downloaded from , url, ",warn,"<org.apache.hadoop.hdfs.server.namenode.TransferFsImage: org.apache.hadoop.io.MD5Hash receiveFile(java.lang.String,java.util.List,org.apache.hadoop.hdfs.server.common.Storage,boolean,long,org.apache.hadoop.io.MD5Hash,java.lang.String,java.io.InputStream,org.apache.hadoop.hdfs.util.DataTransferThrottler)>"
"Unable to download file , f, ",warn,"<org.apache.hadoop.hdfs.server.namenode.TransferFsImage: org.apache.hadoop.io.MD5Hash receiveFile(java.lang.String,java.util.List,org.apache.hadoop.hdfs.server.common.Storage,boolean,long,org.apache.hadoop.io.MD5Hash,java.lang.String,java.io.InputStream,org.apache.hadoop.hdfs.util.DataTransferThrottler)>"
"Queueing reported block , block,  in state , reportedState,  from datanode , <*>,  for later processing because , reason, ., ",debug,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: void queueReportedBlock(org.apache.hadoop.hdfs.server.blockmanagement.DatanodeStorageInfo,org.apache.hadoop.hdfs.protocol.Block,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$ReplicaState,java.lang.String)>"
", <*>, path, <*>, <*>",logEdit,"<org.apache.hadoop.hdfs.server.namenode.FSEditLog: void logMkDir(java.lang.String,org.apache.hadoop.hdfs.server.namenode.INode)>"
"Getting groups for user , user, ",debug,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: java.lang.String[] getGroupsForUser(java.lang.String)>
"Disabling journal , j, ",error,<org.apache.hadoop.hdfs.server.namenode.JournalSet: void disableAndReportErrorOnJournals(java.util.List)>
,mergeUnknownFields,<org.apache.hadoop.hdfs.protocol.proto.AclProtos$AclEditLogProto$Builder: org.apache.hadoop.hdfs.protocol.proto.AclProtos$AclEditLogProto$Builder mergeFrom(org.apache.hadoop.hdfs.protocol.proto.AclProtos$AclEditLogProto)>
"Got journal, state = , <*>, ; firstTxId = , firstTxId, ; numTxns = , numTxns, ",trace,"<org.apache.hadoop.hdfs.server.namenode.BackupImage: void journal(long,int,byte[])>"
,logGenerationStampV1,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: long nextGenerationStamp(boolean)>
,logGenerationStampV2,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: long nextGenerationStamp(boolean)>
"Block with id {}, pool {} already exists in the FsDatasetCache with state {}",debug,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetCache: void cacheBlock(long,java.lang.String,java.lang.String,long,long,java.util.concurrent.Executor)>"
"Initiating caching for Block with id {}, pool {}",debug,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetCache: void cacheBlock(long,java.lang.String,java.lang.String,long,long,java.util.concurrent.Executor)>"
Closing all peers.,info,<org.apache.hadoop.hdfs.server.datanode.DataXceiverServer: void closeAllPeers()>
"image loading failed at offset , <*>, ",error,<org.apache.hadoop.hdfs.tools.offlineImageViewer.OfflineImageViewer: void go()>
"Problem connecting to server: , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.BackupNode: org.apache.hadoop.hdfs.server.protocol.NamespaceInfo handshake(org.apache.hadoop.conf.Configuration)>
Encountered exception ,warn,<org.apache.hadoop.hdfs.server.namenode.BackupNode: org.apache.hadoop.hdfs.server.protocol.NamespaceInfo handshake(org.apache.hadoop.conf.Configuration)>
"Removing replica , bpid, :, <*>,  on failed volume , <*>, ",warn,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl: void checkDataDir()>
"Removed , removedBlocks_,  out of , totalBlocks_, (took , mlsec,  millisecs), ",warn,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl: void checkDataDir()>
Exiting on user request.,error,<org.apache.hadoop.hdfs.server.namenode.MetaRecoveryContext: void quit()>
"id, expiryTime",logEdit,"<org.apache.hadoop.hdfs.server.namenode.FSEditLog: void logRenewDelegationToken(org.apache.hadoop.hdfs.security.token.delegation.DelegationTokenIdentifier,long)>"
"Enabled trash for bpid , bpid, ",info,<org.apache.hadoop.hdfs.server.datanode.DataStorage: void enableTrash(java.lang.String)>
"The threshold value should\'t be greater than , threshold: , <*>, ",warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem$SafeModeInfo: void <init>(org.apache.hadoop.hdfs.server.namenode.FSNamesystem,org.apache.hadoop.conf.Configuration)>"
"dfs.namenode.safemode.threshold-pct = , <*>, ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem$SafeModeInfo: void <init>(org.apache.hadoop.hdfs.server.namenode.FSNamesystem,org.apache.hadoop.conf.Configuration)>"
"dfs.namenode.safemode.min.datanodes = , <*>, ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem$SafeModeInfo: void <init>(org.apache.hadoop.hdfs.server.namenode.FSNamesystem,org.apache.hadoop.conf.Configuration)>"
"dfs.namenode.safemode.extension     = , <*>, ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem$SafeModeInfo: void <init>(org.apache.hadoop.hdfs.server.namenode.FSNamesystem,org.apache.hadoop.conf.Configuration)>"
"LazyWriter was interrupted, exiting",info,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl$LazyWriter: void run()>
Ignoring exception in LazyWriter:,warn,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl$LazyWriter: void run()>
"The volume list has been changed concurrently, retry to remove volume: , newVolume, ",debug,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList: void addVolume(org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeImpl)>
"Added new volume: , <*>, ",info,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList: void addVolume(org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeImpl)>
"Failed to getReplicaVisibleLength from datanode , datanode,  for block , <*>, ",debug,<org.apache.hadoop.hdfs.DFSInputStream: long readBlockLength(org.apache.hadoop.hdfs.protocol.LocatedBlock)>
Timed out waiting for response from loggers,<init>,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: boolean hasSomeData()>
No KeyProvider found.,info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.FSImage,boolean)>"
