Log,LoggingLevel,Method
"Name collision: Group already contains a Metric with the name \', name, \'. Metric will not be reported., <*>, ",warn,"<org.apache.flink.runtime.metrics.groups.AbstractMetricGroup: void addMetric(java.lang.String,org.apache.flink.metrics.Metric)>"
Starting to restore from state handle: <*>.,info,"<org.apache.flink.runtime.state.restore.FullSnapshotRestoreOperation$KeyGroupsIterator: void <init>(org.apache.flink.runtime.state.KeyGroupRange,org.apache.flink.runtime.state.KeyGroupsStateHandle,org.apache.flink.core.fs.FSDataInputStream,org.apache.flink.runtime.state.StreamCompressionDecorator)>"
Releasing job resources for job <*>.,debug,"<org.apache.flink.runtime.taskexecutor.TaskExecutor: void releaseJobResources(org.apache.flink.api.common.JobID,java.lang.Exception)>"
Shutting down task stats request coordinator.,info,<org.apache.flink.runtime.webmonitor.stats.TaskStatsRequestCoordinator: void shutDown()>
Could not properly suspend the execution graph.,debug,"<org.apache.flink.runtime.executiongraph.DefaultExecutionGraph: void lambda$suspend$3(java.lang.Void,java.lang.Throwable)>"
Job <*> has been suspended.,info,"<org.apache.flink.runtime.executiongraph.DefaultExecutionGraph: void lambda$suspend$3(java.lang.Void,java.lang.Throwable)>"
Preferring <*> (InetAddress.getLocalHost()) for local bind point over previous candidate <*>,debug,"<org.apache.flink.runtime.net.ConnectionUtils: java.net.InetAddress tryLocalHostBeforeReturning(java.net.InetAddress,java.net.SocketAddress,boolean)>"
Closing InPlaceMutableHashTable and releasing resources.,debug,<org.apache.flink.runtime.operators.hash.InPlaceMutableHashTable: void close()>
"<*> <*>, lastSeenBarrier = <*> (<*>) @ <*>",debug,"<org.apache.flink.runtime.io.network.partition.consumer.ChannelStatePersister: void logEvent(java.lang.String,long)>"
"Not all slot managed memory is freed at <*>. This usually indicates memory leak. However, when running an old JVM version it can also be caused by slow garbage collection. Try to upgrade to Java u or higher if running on an old Java version.",warn,<org.apache.flink.runtime.taskexecutor.slot.TaskSlot: void lambda$verifyAllManagedMemoryIsReleasedAfter$1()>
"<*> aborting, checkpoint <*>",debug,"<org.apache.flink.runtime.checkpoint.channel.ChannelStateWriterImpl: void abort(long,java.lang.Throwable,boolean)>"
"PUT BLOB buffer (, len,  bytes) to , <*>, ., ",debug,"<org.apache.flink.runtime.blob.BlobClient: org.apache.flink.runtime.blob.BlobKey putBuffer(org.apache.flink.api.common.JobID,byte[],int,int,org.apache.flink.runtime.blob.BlobKey$BlobType)>"
Job <*> lost excess resource <*>.,trace,<org.apache.flink.runtime.resourcemanager.slotmanager.JobScopedResourceTracker: void notifyLostResource(org.apache.flink.runtime.clusterframework.types.ResourceProfile)>
Start <*> with local state root directories <*>.,debug,"<org.apache.flink.runtime.state.TaskExecutorLocalStateStoresManager: void <init>(boolean,org.apache.flink.util.Reference,java.util.concurrent.Executor)>"
Starting Dispatcher REST endpoint.,debug,"<org.apache.flink.runtime.entrypoint.component.DefaultDispatcherResourceManagerComponentFactory: org.apache.flink.runtime.entrypoint.component.DispatcherResourceManagerComponent create(org.apache.flink.configuration.Configuration,org.apache.flink.runtime.clusterframework.types.ResourceID,java.util.concurrent.Executor,org.apache.flink.runtime.rpc.RpcService,org.apache.flink.runtime.highavailability.HighAvailabilityServices,org.apache.flink.runtime.blob.BlobServer,org.apache.flink.runtime.heartbeat.HeartbeatServices,org.apache.flink.runtime.metrics.MetricRegistry,org.apache.flink.runtime.dispatcher.ExecutionGraphInfoStore,org.apache.flink.runtime.webmonitor.retriever.MetricQueryServiceRetriever,org.apache.flink.runtime.rpc.FatalErrorHandler)>"
Starting Dispatcher.,debug,"<org.apache.flink.runtime.entrypoint.component.DefaultDispatcherResourceManagerComponentFactory: org.apache.flink.runtime.entrypoint.component.DispatcherResourceManagerComponent create(org.apache.flink.configuration.Configuration,org.apache.flink.runtime.clusterframework.types.ResourceID,java.util.concurrent.Executor,org.apache.flink.runtime.rpc.RpcService,org.apache.flink.runtime.highavailability.HighAvailabilityServices,org.apache.flink.runtime.blob.BlobServer,org.apache.flink.runtime.heartbeat.HeartbeatServices,org.apache.flink.runtime.metrics.MetricRegistry,org.apache.flink.runtime.dispatcher.ExecutionGraphInfoStore,org.apache.flink.runtime.webmonitor.retriever.MetricQueryServiceRetriever,org.apache.flink.runtime.rpc.FatalErrorHandler)>"
Starting ResourceManagerService.,debug,"<org.apache.flink.runtime.entrypoint.component.DefaultDispatcherResourceManagerComponentFactory: org.apache.flink.runtime.entrypoint.component.DispatcherResourceManagerComponent create(org.apache.flink.configuration.Configuration,org.apache.flink.runtime.clusterframework.types.ResourceID,java.util.concurrent.Executor,org.apache.flink.runtime.rpc.RpcService,org.apache.flink.runtime.highavailability.HighAvailabilityServices,org.apache.flink.runtime.blob.BlobServer,org.apache.flink.runtime.heartbeat.HeartbeatServices,org.apache.flink.runtime.metrics.MetricRegistry,org.apache.flink.runtime.dispatcher.ExecutionGraphInfoStore,org.apache.flink.runtime.webmonitor.retriever.MetricQueryServiceRetriever,org.apache.flink.runtime.rpc.FatalErrorHandler)>"
"Received non-SSL request, redirecting to <*><*>",trace,"<org.apache.flink.runtime.net.RedirectingSslHandler$NonSslHandler: void channelRead(org.apache.flink.shaded.netty4.io.netty.channel.ChannelHandlerContext,java.lang.Object)>"
Allocated <*>,debug,"<org.apache.flink.runtime.scheduler.SharedSlot: org.apache.flink.runtime.jobmaster.slotpool.SingleLogicalSlot lambda$allocateNonExistentLogicalSlot$1(java.lang.String,org.apache.flink.runtime.jobmaster.SlotRequestId,org.apache.flink.runtime.jobmaster.slotpool.PhysicalSlot)>"
Attempting to cancel task <*> (<*>).,info,<org.apache.flink.runtime.taskmanager.Task: void cancelExecution()>
Select best slot for profile <*>.,debug,"<org.apache.flink.runtime.jobmaster.slotpool.PreviousAllocationSlotSelectionStrategy: java.util.Optional selectBestSlotForProfile(java.util.Collection,org.apache.flink.runtime.clusterframework.types.SlotProfile)>"
Could not delete file from local file cache.,error,<org.apache.flink.runtime.filecache.FileCache$DeleteProcess: void run()>
Starting allocation of slot <*> for job <*> with resource profile <*>.,debug,"<org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager: void allocateSlot(org.apache.flink.runtime.resourcemanager.slotmanager.TaskManagerSlotInformation,org.apache.flink.api.common.JobID,java.lang.String,org.apache.flink.runtime.clusterframework.types.ResourceProfile)>"
Loaded task state snapshot for checkpoint <*> successfully from disk.,debug,<org.apache.flink.runtime.state.TaskLocalStateStoreImpl: org.apache.flink.runtime.checkpoint.TaskStateSnapshot tryLoadTaskStateSnapshotFromDisk(long)>
Could not read task state snapshot file <*> for checkpoint <*>. Deleting the corresponding local state.,debug,<org.apache.flink.runtime.state.TaskLocalStateStoreImpl: org.apache.flink.runtime.checkpoint.TaskStateSnapshot tryLoadTaskStateSnapshotFromDisk(long)>
Unable to determine the canonical hostname. Input split assignment (such as for HDFS files) may be non-local when the canonical hostname is missing.,warn,<org.apache.flink.runtime.taskmanager.TaskManagerLocation: java.lang.String getFqdnHostName(java.net.InetAddress)>
getCanonicalHostName() Exception:,debug,<org.apache.flink.runtime.taskmanager.TaskManagerLocation: java.lang.String getFqdnHostName(java.net.InetAddress)>
Exception while deleting local state directory for allocation id <*>.,warn,<org.apache.flink.runtime.state.TaskExecutorLocalStateStoresManager: void cleanupAllocationBaseDirs(org.apache.flink.runtime.clusterframework.types.AllocationID)>
An exception occurred during the metrics setup.,warn,<org.apache.flink.runtime.operators.DataSourceTask: void invoke()>
"DataSourceTask object reuse: , <*>_, ., ",debug,<org.apache.flink.runtime.operators.DataSourceTask: void invoke()>
,<init>,<org.apache.flink.runtime.io.network.netty.NettyMessage$BacklogAnnouncement: org.apache.flink.runtime.io.network.netty.NettyMessage$BacklogAnnouncement readFrom(org.apache.flink.shaded.netty4.io.netty.buffer.ByteBuf)>
The \'<*>\' metrics will not be exposed because no pool named \'Metaspace\' could be found. This might be caused by the used JVM.,info,<org.apache.flink.runtime.metrics.util.MetricUtils: void instantiateMetaspaceMemoryMetrics(org.apache.flink.metrics.MetricGroup)>
More than one memory pool named \'Metaspace\' is present. Only the first pool was used for instantiating the \'<*>\' metrics.,debug,<org.apache.flink.runtime.metrics.util.MetricUtils: void instantiateMetaspaceMemoryMetrics(org.apache.flink.metrics.MetricGroup)>
Could not find driver class name for <*>. Please make sure <*> is configured.,warn,"<org.apache.flink.runtime.externalresource.ExternalResourceUtils: java.util.Map externalResourceDriversFromConfig(org.apache.flink.configuration.Configuration,org.apache.flink.core.plugin.PluginManager)>"
Add external resources driver for <*>.,info,"<org.apache.flink.runtime.externalresource.ExternalResourceUtils: java.util.Map externalResourceDriversFromConfig(org.apache.flink.configuration.Configuration,org.apache.flink.core.plugin.PluginManager)>"
Could not instantiate driver with factory <*> for <*>. <*>,warn,"<org.apache.flink.runtime.externalresource.ExternalResourceUtils: java.util.Map externalResourceDriversFromConfig(org.apache.flink.configuration.Configuration,org.apache.flink.core.plugin.PluginManager)>"
Could not find factory class <*> for <*>.,warn,"<org.apache.flink.runtime.externalresource.ExternalResourceUtils: java.util.Map externalResourceDriversFromConfig(org.apache.flink.configuration.Configuration,org.apache.flink.core.plugin.PluginManager)>"
Failed to read shuffle data.,debug,"<org.apache.flink.runtime.io.network.partition.SortMergeResultPartitionReadScheduler: java.util.Set readData(java.util.Queue,java.util.Queue)>"
Terminating the JobMasterService process for job <*> under leader id <*>.,debug,<org.apache.flink.runtime.jobmaster.DefaultJobMasterServiceProcess: java.util.concurrent.CompletableFuture closeAsync()>
<*>: Initialized <*>,debug,"<org.apache.flink.runtime.io.network.partition.ResultPartitionFactory: org.apache.flink.runtime.io.network.partition.ResultPartition create(java.lang.String,int,org.apache.flink.runtime.io.network.partition.ResultPartitionID,org.apache.flink.runtime.io.network.partition.ResultPartitionType,int,int,org.apache.flink.util.function.SupplierWithException)>"
"Could not create the HistoryServer\'s URL from protocol: <*>, hostname: <*> and port: <*>.",debug,<org.apache.flink.runtime.webmonitor.history.HistoryServerUtils: java.util.Optional getHistoryServerURL(org.apache.flink.configuration.Configuration)>
Not hostname has been specified for the HistoryServer. This indicates that it has not been started.,debug,<org.apache.flink.runtime.webmonitor.history.HistoryServerUtils: java.util.Optional getHistoryServerURL(org.apache.flink.configuration.Configuration)>
"Received , messageType,  message for job <*> with no CheckpointCoordinator, ",error,"<org.apache.flink.runtime.scheduler.ExecutionGraphHandler: void processCheckpointCoordinatorMessage(java.lang.String,org.apache.flink.util.function.ThrowingConsumer)>"
"Received , messageType,  message for job <*> with no CheckpointCoordinator, ",debug,"<org.apache.flink.runtime.scheduler.ExecutionGraphHandler: void processCheckpointCoordinatorMessage(java.lang.String,org.apache.flink.util.function.ThrowingConsumer)>"
Requested thread dump from unregistered TaskExecutor <*>.,debug,"<org.apache.flink.runtime.resourcemanager.ResourceManager: java.util.concurrent.CompletableFuture requestThreadDump(org.apache.flink.runtime.clusterframework.types.ResourceID,org.apache.flink.api.common.time.Time)>"
Job <*> is already marked as clean but clean up was triggered again.,warn,"<org.apache.flink.runtime.dispatcher.Dispatcher: void lambda$registerGloballyTerminatedJobInJobResultStore$30(org.apache.flink.api.common.JobID,org.apache.flink.runtime.executiongraph.ArchivedExecutionGraph,java.util.concurrent.CompletableFuture)>"
Job <*> has been registered for cleanup in the JobResultStore after reaching a terminal state.,info,"<org.apache.flink.runtime.dispatcher.Dispatcher: void lambda$registerGloballyTerminatedJobInJobResultStore$30(org.apache.flink.api.common.JobID,org.apache.flink.runtime.executiongraph.ArchivedExecutionGraph,java.util.concurrent.CompletableFuture)>"
Terminating TaskManagerRunner with exit code <*>.,error,<org.apache.flink.runtime.taskexecutor.TaskManagerRunner: void runTaskManagerProcessSecurely(org.apache.flink.configuration.Configuration)>
Terminating TaskManagerRunner with exit code <*>.,info,<org.apache.flink.runtime.taskexecutor.TaskManagerRunner: void runTaskManagerProcessSecurely(org.apache.flink.configuration.Configuration)>
"<*> (<*>, synchronous part) in thread <*> took <*> ms.",logCompletedInternal,"<org.apache.flink.runtime.state.SnapshotStrategyRunner: java.util.concurrent.RunnableFuture snapshot(long,long,org.apache.flink.runtime.state.CheckpointStreamFactory,org.apache.flink.runtime.checkpoint.CheckpointOptions)>"
Shutting down the network environment and its components.,info,<org.apache.flink.runtime.io.network.NettyShuffleEnvironment: void close()>
Shutting down network connection manager,debug,<org.apache.flink.runtime.io.network.NettyShuffleEnvironment: void close()>
Cannot shut down the network connection manager.,warn,<org.apache.flink.runtime.io.network.NettyShuffleEnvironment: void close()>
Shutting down intermediate result partition manager,debug,<org.apache.flink.runtime.io.network.NettyShuffleEnvironment: void close()>
Cannot shut down the result partition manager.,warn,<org.apache.flink.runtime.io.network.NettyShuffleEnvironment: void close()>
