Log,LoggingLevel,Method
Preparation of Cluster Metrics Consumer failed. Please check your configuration and/or corresponding systems and relaunch Nimbus. Skipping handle metrics.,error,"<org.apache.storm.metric.ClusterMetricsConsumerExecutor: void handleDataPoints(org.apache.storm.metric.api.IClusterMetricsConsumer$SupervisorInfo,java.util.Collection)>"
"Error while handling cluster data points, consumer class: , <*>, ",error,"<org.apache.storm.metric.ClusterMetricsConsumerExecutor: void handleDataPoints(org.apache.storm.metric.api.IClusterMetricsConsumer$SupervisorInfo,java.util.Collection)>"
"Metrics q full, dropping metric",info,<org.apache.storm.metricstore.rocksdb.RocksDbStore: void insert(org.apache.storm.metricstore.Metric)>
Failed to insert metric,error,<org.apache.storm.metricstore.rocksdb.RocksDbStore: void insert(org.apache.storm.metricstore.Metric)>
RAS We have <*> nodes blacklisted...,info,"<org.apache.storm.scheduler.blacklist.strategies.RasBlacklistStrategy: java.util.Set releaseBlacklistWhenNeeded(org.apache.storm.scheduler.Cluster,java.util.List)>"
Could not guess the number of slots needed for <*>,warn,"<org.apache.storm.scheduler.blacklist.strategies.RasBlacklistStrategy: java.util.Set releaseBlacklistWhenNeeded(org.apache.storm.scheduler.Cluster,java.util.List)>"
<*> needs to be scheduled with <*> and <*> slots,warn,"<org.apache.storm.scheduler.blacklist.strategies.RasBlacklistStrategy: java.util.Set releaseBlacklistWhenNeeded(org.apache.storm.scheduler.Cluster,java.util.List)>"
Need <*> and <*> slots.,debug,"<org.apache.storm.scheduler.blacklist.strategies.RasBlacklistStrategy: java.util.Set releaseBlacklistWhenNeeded(org.apache.storm.scheduler.Cluster,java.util.List)>"
Available <*> and <*> slots.,debug,"<org.apache.storm.scheduler.blacklist.strategies.RasBlacklistStrategy: java.util.Set releaseBlacklistWhenNeeded(org.apache.storm.scheduler.Cluster,java.util.List)>"
Shortage <*> and <*> slots.,debug,"<org.apache.storm.scheduler.blacklist.strategies.RasBlacklistStrategy: java.util.Set releaseBlacklistWhenNeeded(org.apache.storm.scheduler.Cluster,java.util.List)>"
Need <*> and <*> slots more. Releasing some blacklisted nodes to cover it.,info,"<org.apache.storm.scheduler.blacklist.strategies.RasBlacklistStrategy: java.util.Set releaseBlacklistWhenNeeded(org.apache.storm.scheduler.Cluster,java.util.List)>"
Releasing <*> with <*> and <*> slots leaving <*> and <*> slots to go,info,"<org.apache.storm.scheduler.blacklist.strategies.RasBlacklistStrategy: java.util.Set releaseBlacklistWhenNeeded(org.apache.storm.scheduler.Cluster,java.util.List)>"
Rack <*>: Overall Avail  <*>  Total  <*> ,debug,"<org.apache.storm.scheduler.resource.strategies.scheduling.sorter.NodeSorterHostProximity: java.lang.Iterable sortHosts(java.util.Collection,org.apache.storm.scheduler.ExecutorDetails,java.lang.String,java.util.Map)>"
Created Worker ID <*>,info,<org.apache.storm.daemon.supervisor.BasicContainer: void createNewWorkerId()>
Sync remote assignments and id-info to local,info,<org.apache.storm.nimbus.LeaderListenerCallback: void leaderCallBack()>
active-topology-blobs <*> local-topology-blobs <*> diff-topology-blobs <*>,info,<org.apache.storm.nimbus.LeaderListenerCallback: void leaderCallBack()>
active-topology-dependencies <*> local-blobs <*> diff-topology-dependencies <*>,info,<org.apache.storm.nimbus.LeaderListenerCallback: void leaderCallBack()>
"Accepting leadership, all active topologies and corresponding dependencies found locally.",info,<org.apache.storm.nimbus.LeaderListenerCallback: void leaderCallBack()>
"Code for all active topologies is available locally, but some dependencies are not found locally, giving up leadership.",info,<org.apache.storm.nimbus.LeaderListenerCallback: void leaderCallBack()>
"code for all active topologies not available locally, giving up leadership.",info,<org.apache.storm.nimbus.LeaderListenerCallback: void leaderCallBack()>
,<init>,<org.apache.storm.Testing: org.apache.storm.Testing$CapturedTopology captureTopology(org.apache.storm.generated.StormTopology)>
Unsatisfiable constraint: Component: <*> marked as spread has <*> executors which is larger than number of nodes * maxCoLocationCnt: <*> * <*> ,error,<org.apache.storm.scheduler.resource.strategies.scheduling.ConstraintSolverStrategy: boolean isSchedulingFeasible()>
Deleting worker <*> from state,warn,"<org.apache.storm.daemon.supervisor.BasicContainer: void removeWorkersOn(java.util.Map,int)>"
No more blobs to list for session <*>,info,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.ListBlobsResult listBlobs(java.lang.String)>
Downloading <*> entries,info,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.ListBlobsResult listBlobs(java.lang.String)>
list blobs exception.,warn,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.ListBlobsResult listBlobs(java.lang.String)>
cleanup target size: <*> current size is: <*>,debug,<org.apache.storm.localizer.LocalizedResourceRetentionSet: java.util.Set cleanup(org.apache.storm.blobstore.ClientBlobStore)>
Deleted blob: <*> (REMOVED FROM CLUSTER).,info,<org.apache.storm.localizer.LocalizedResourceRetentionSet: java.util.Set cleanup(org.apache.storm.blobstore.ClientBlobStore)>
Deleted blob: <*> (OVER SIZE LIMIT).,info,<org.apache.storm.localizer.LocalizedResourceRetentionSet: java.util.Set cleanup(org.apache.storm.blobstore.ClientBlobStore)>
Get assignments from local master exception,error,"<org.apache.storm.daemon.supervisor.timer.SynchronizeAssignments: void getAssignmentsFromMaster(java.util.Map,org.apache.storm.cluster.IStormClusterState,java.lang.String)>"
"Sync an assignments from master, will start to sync with assignments: <*>",debug,"<org.apache.storm.daemon.supervisor.timer.SynchronizeAssignments: void getAssignmentsFromMaster(java.util.Map,org.apache.storm.cluster.IStormClusterState,java.lang.String)>"
Get assignments from master exception,error,"<org.apache.storm.daemon.supervisor.timer.SynchronizeAssignments: void getAssignmentsFromMaster(java.util.Map,org.apache.storm.cluster.IStormClusterState,java.lang.String)>"
ContainerId <*> : Got memory getPhysicalUsage <*> from <*>,debug,"<org.apache.storm.container.oci.RuncLibContainerManager: long getMemoryUsage(java.lang.String,java.lang.String,int)>"
No URI defined in <*> configuration.,error,<org.apache.storm.scheduler.utils.FileConfigLoader: void <init>(java.util.Map)>
Failed to parse uri=<*>,error,<org.apache.storm.scheduler.utils.FileConfigLoader: void <init>(java.util.Map)>
Number of executors must be greater than ,<init>,"<org.apache.storm.daemon.nimbus.Nimbus: void rebalance(java.lang.String,org.apache.storm.generated.RebalanceOptions)>"
topology.submitter.principal,remove,"<org.apache.storm.daemon.nimbus.Nimbus: void rebalance(java.lang.String,org.apache.storm.generated.RebalanceOptions)>"
topology.submitter.user,remove,"<org.apache.storm.daemon.nimbus.Nimbus: void rebalance(java.lang.String,org.apache.storm.generated.RebalanceOptions)>"
storm.zookeeper.topology.auth.scheme,remove,"<org.apache.storm.daemon.nimbus.Nimbus: void rebalance(java.lang.String,org.apache.storm.generated.RebalanceOptions)>"
storm.zookeeper.topology.auth.payload,remove,"<org.apache.storm.daemon.nimbus.Nimbus: void rebalance(java.lang.String,org.apache.storm.generated.RebalanceOptions)>"
topology.classpath.beginning,remove,"<org.apache.storm.daemon.nimbus.Nimbus: void rebalance(java.lang.String,org.apache.storm.generated.RebalanceOptions)>"
rebalance topology exception. (topology name=\'<*>\'),warn,"<org.apache.storm.daemon.nimbus.Nimbus: void rebalance(java.lang.String,org.apache.storm.generated.RebalanceOptions)>"
Failed to insert metric,error,<org.apache.storm.metricstore.rocksdb.RocksDbMetricsWriter: void run()>
Uploading file from client to <*>,info,<org.apache.storm.daemon.nimbus.Nimbus: java.lang.String beginFileUpload()>
Begin file upload exception,warn,<org.apache.storm.daemon.nimbus.Nimbus: java.lang.String beginFileUpload()>
Created upload session for <*>,info,<org.apache.storm.daemon.nimbus.Nimbus: java.lang.String beginUpdateBlob(java.lang.String)>
begin update blob exception.,warn,<org.apache.storm.daemon.nimbus.Nimbus: java.lang.String beginUpdateBlob(java.lang.String)>
Using forced scheduler from INimbus <*> <*>,info,"<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.scheduler.IScheduler makeScheduler(java.util.Map,org.apache.storm.scheduler.INimbus)>"
Using custom scheduler: <*>,info,"<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.scheduler.IScheduler makeScheduler(java.util.Map,org.apache.storm.scheduler.INimbus)>"
Using default scheduler,info,"<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.scheduler.IScheduler makeScheduler(java.util.Map,org.apache.storm.scheduler.INimbus)>"
upload blob chunk exception.,warn,"<org.apache.storm.daemon.nimbus.Nimbus: void uploadBlobChunk(java.lang.String,java.nio.ByteBuffer)>"
List all nodes for path <*>,debug,"<org.apache.storm.pacemaker.Pacemaker: org.apache.storm.generated.HBMessage getAllNodesForPath(java.lang.String,boolean)>"
How many nodes to get <*> slots from <*>,debug,"<org.apache.storm.scheduler.multitenant.NodePool: int getNodeCountIfSlotsWereTaken(int,org.apache.storm.scheduler.multitenant.NodePool[])>"
Found <*> nodes so far <*> more slots needed,debug,"<org.apache.storm.scheduler.multitenant.NodePool: int getNodeCountIfSlotsWereTaken(int,org.apache.storm.scheduler.multitenant.NodePool[])>"
Timing out old heartbeats for <*>,debug,"<org.apache.storm.daemon.nimbus.Nimbus: void updateAllHeartbeats(java.util.Map,java.util.Map,java.util.Set)>"
Canceled uploading blob for session <*>. Closing session.,info,<org.apache.storm.daemon.nimbus.Nimbus: void cancelBlobUpload(java.lang.String)>
finish blob upload exception.,warn,<org.apache.storm.daemon.nimbus.Nimbus: void cancelBlobUpload(java.lang.String)>
"Cannot get contents of , <*>, ",warn,<org.apache.storm.utils.ServerUtils: java.lang.String getProcessDesc(java.io.File)>
"Cannot get contents of , <*>, ",warn,<org.apache.storm.utils.ServerUtils: java.lang.String getProcessDesc(java.io.File)>
,<init>,"<org.apache.storm.scheduler.resource.ResourceUtils: java.util.Map getSpoutsResources(org.apache.storm.generated.StormTopology,java.util.Map)>"
Turned <*> into <*>,trace,"<org.apache.storm.scheduler.resource.ResourceUtils: java.util.Map getSpoutsResources(org.apache.storm.generated.StormTopology,java.util.Map)>"
ForceKilling <*>,debug,"<org.apache.storm.container.oci.RuncLibContainerManager: void forceKill(java.lang.String,java.lang.String)>"
Trying to forceKill container for workerId <*> but pidfile is not found,warn,"<org.apache.storm.container.oci.RuncLibContainerManager: void forceKill(java.lang.String,java.lang.String)>"
Shutting down supervisor <*>,info,<org.apache.storm.daemon.supervisor.Supervisor: void close()>
Error Shutting down,error,<org.apache.storm.daemon.supervisor.Supervisor: void close()>
requestDownloadTopologyBlobs for <*>,info,"<org.apache.storm.localizer.AsyncLocalizer: java.util.concurrent.CompletableFuture requestDownloadTopologyBlobs(org.apache.storm.generated.LocalAssignment,int,org.apache.storm.localizer.BlobChangingCallback)>"
"Exception occurs while reading blob for key: , activeTopologyCodeKey, , exception: , <*>, ",error,<org.apache.storm.nimbus.LeaderListenerCallback: java.util.Set getTopologyDependencyKeys(java.util.Set)>
java untar <*> to <*>,trace,"<org.apache.storm.utils.ServerUtils: void unTarUsingJava(java.io.File,java.io.File,boolean,boolean)>"
Removing version file <*> to force download on failure,debug,<org.apache.storm.localizer.LocallyCachedTopologyBlob: void commitNewVersion(long)>
Removing destination file <*> in preparation for move,debug,<org.apache.storm.localizer.LocallyCachedTopologyBlob: void commitNewVersion(long)>
Removing extraction dest <*> in preparation for extraction,debug,<org.apache.storm.localizer.LocallyCachedTopologyBlob: void commitNewVersion(long)>
Writing out version file <*> with version <*>,debug,<org.apache.storm.localizer.LocallyCachedTopologyBlob: void commitNewVersion(long)>
New version of <*> - <*> committed <*>,debug,<org.apache.storm.localizer.LocallyCachedTopologyBlob: void commitNewVersion(long)>
"local blob <*> downloaded, in sync with remote blobstore to time <*>",debug,"<org.apache.storm.localizer.LocallyCachedBlob: void download(org.apache.storm.blobstore.ClientBlobStore,long)>"
"Skip mocking, since owner <*> of pidDir <*> is already numeric",info,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
"Found UID <*> for <*>, while mocking the owner of pidDir <*>",info,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
"Found cached UID <*> for <*>, while mocking the owner of pidDir <*>",info,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
Process directory <*> owner is uid=<*>,debug,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
Process <*> is alive and owned by expectedUser <*>/<*>,debug,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
"Prior process is dead, since directory <*> owner <*> is not same as expectedUser <*>/<*>, likely pid <*> was reused for a new process for uid <*>, <*>",info,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
Process directory <*> owner is <*>,debug,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
Process <*> is alive and owned by expectedUser <*>,debug,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
"Prior process is dead, since directory <*> owner <*> is not same as expectedUser <*>, likely pid <*> was reused for a new process for actualUser <*>, <*>}",info,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
None of the processes <*> are alive AND owned by expectedUser <*>,info,"<org.apache.storm.utils.ServerUtils: boolean isAnyPosixProcessPidDirAlive(java.util.Collection,java.lang.String,boolean)>"
"Begin killing process , pid, ",info,<org.apache.storm.ProcessSimulator: void killProcess(java.lang.String)>
"Successfully killed process , pid, ",info,<org.apache.storm.ProcessSimulator: void killProcess(java.lang.String)>
Image name for <*> is not configured properly; will not continue to launch the worker,error,"<org.apache.storm.container.docker.DockerManager: void launchWorkerProcess(java.lang.String,java.lang.String,java.util.Map,int,java.lang.String,java.util.List,java.util.Map,java.lang.String,org.apache.storm.daemon.supervisor.ExitCodeCallback,java.io.File)>"
,set_eventlog_port,"<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.ComponentPageInfo getComponentPageInfo(java.lang.String,java.lang.String,java.lang.String,boolean)>"
getComponentPageInfo exception. (topo id=\'<*>\'),warn,"<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.ComponentPageInfo getComponentPageInfo(java.lang.String,java.lang.String,java.lang.String,boolean)>"
Error while processing event,error,"<org.apache.storm.daemon.nimbus.Nimbus: void lambda$new$9(java.lang.Thread,java.lang.Throwable)>"
TopoId <*>: No config supplied for <*>,warn,<org.apache.storm.scheduler.resource.strategies.scheduling.ConstraintSolverConfig: void computeComponentConstraints()>
